	[-0.4252539088362971, 1.0083951607326953, 0.594293487026917, 2.740848392365713, 3.950775571207799, 3.7749627556694474]
	[-0.7532924146636624, 2.0196783885469554, 2.405953236568141, 3.2166738047129235, 4.339343385342685, 4.650931895032467]
	[-0.5556457105404687, -1.0308918853121085, 0.8509419821991542, 2.213799063860954, 7.387879572605147, 5.425269915805816]
	[0.6134655322876033, 2.1983835691234876, 1.3237609791830867, 3.5000599062359634, 5.076688292975717, 5.137871211588679]
	[0.507483013389958, 0.4272102670468265, -0.27277065340902684, 2.423030443347961, 5.548494057615293, 5.614792802384989]
	[-0.7173824623661671, -0.6224545062845688, 2.12534645110574, 3.748371052890506, 3.684554388908756, 6.149584942195515]
	[0.026663243234909928, 0.4668721467993504, 1.800255908561597, 3.6387187149024136, 5.794593063009456, 6.137164491918836]
	[-0.37508267636406667, 2.733488753704032, 2.0077235426398796, 3.5817799213649297, 3.8872359181723466, 4.837977359026101]
	[-0.11991693810006782, 1.2092699916844662, 1.8931468710384511, 2.5126926037208555, 3.6790980280185845, 3.6915298578787548]
	[-0.7450782079341535, 1.991435630570735, 3.197219891047293, 3.994136603217072, 3.137682607021323, 4.887244791663255]
	[-0.03794963754870989, 0.2997552319414507, 1.7614314562444315, 3.3644529762507336, 4.053014002422575, 5.29324821791627]
	[0.45622124426487426, -0.23394791125153946, 2.2693114736997266, 2.0508841767956216, 3.365356179972603, 5.180685374093577]
	[1.1296089276718475, 2.180000896743267, 3.1263101053938738, 3.1131637141746697, 1.9616567588648368, 3.661317664072203]
	[1.9385624666738568, 2.708103761458995, 2.117422397490416, 3.68173117059027, 2.272207453702552, 5.4564392809149105]
	[0.9766583836721348, 1.03109419551186, 3.2528604966613877, 3.211819796345734, 4.71992001863859, 6.131548363990568]
	[0.24922039840348723, 0.8302504990915223, 3.3266414677833227, 2.222799193220147, 5.351980989054236, 5.327675679196158]
	[0.5077473977970569, -0.20059767171142173, 1.5180801132149861, 2.80404146192132, 2.5569008122205945, 4.204371616337246]
	[0.2634409034581128, 1.0141439617174213, 2.508611909775535, 3.9418891145649533, 4.161522811353738, 4.539399118954642]
	[-1.2425644964349227, 1.0873475146464724, 2.5169591326806366, 0.729540530295465, 4.017205247322994, 5.26804675323298]
	[-0.6968129200072557, 0.6843019843707182, 1.6257529832118824, 2.28647803805319, 4.252860558033301, 5.841066304767843]
	[0.5233471890689534, 1.1191685261680253, 4.069945772204539, 3.050226206144349, 2.973343906093339, 5.710164105357399]
	[0.6692257668226537, 2.3319918764818457, 1.8940806742476677, 4.521029607678973, 5.024139011459175, 6.335379916985046]
	[-0.17413336700748383, 1.463933814271074, 1.3784820463777443, 3.478316722675169, 4.371508617397327, 4.132143337932019]
	[-0.3633550534060146, -1.4768732679217478, 2.150564308125641, 2.1286185095876737, 4.620435918930543, 5.384996910588988]
	[0.3154202609803615, 1.3188285493839227, 2.780068161512201, 3.2334143870563725, 2.8980743741998714, 5.504489752093087]
	[-0.8327395017408075, 3.2414414194006382, 1.7908863127293466, 2.488028835735756, 3.840843685488968, 5.404948301296214]
	[0.8648032955395266, 1.5226392727865912, 2.430475700751085, 2.842831688206996, 3.036774209644607, 4.996136315451704]
	[-0.45859785229202543, 1.9187879910831434, 2.6627029357995484, 3.3136450831861732, 4.709548387895829, 4.97259141142236]
	[-0.10150528009709575, 0.604073833832817, 0.12783368175511223, 3.144201275096501, 5.373844849541803, 5.1809208609820265]
	[-0.5132548530162693, 0.462979445855232, 2.295607710532849, 3.0468272239045295, 2.624245327372608, 5.948300290149721]
	[0.47920287933680544, 2.163041973928147, 4.113329699455397, 3.752938125349923, 4.212622617225727, 4.3755859086950615]
	[-0.5540933160927032, -0.5758452657856035, 3.4396033027416166, 2.3736183254580774, 5.51727253554039, 5.50604266877886]
	[0.3389315482613391, -0.019001027936304205, 2.5776658204629963, 0.7075908803202835, 4.690629503799645, 5.794714170201836]
	[0.8642016877375264, 0.43722755145203585, 1.566970769031501, 3.0303306508077035, 4.0261742125755156, 5.469586033411769]
	[0.8843007584172777, 1.8972562301116493, 2.7813114273318478, 2.615335358419963, 4.659153765487919, 5.041063937946066]
	[-0.7087960268799474, 0.6447189422991664, 2.6762536052953116, 3.756454525176152, 3.1861889433194426, 4.690092871735211]
	[-0.5609031243857321, 1.6714302820272926, 2.3307286810437917, 3.2891212936786807, 3.781348471402659, 5.791201351073603]
	[0.39950096340664737, 1.500514871552894, 1.4127084134412584, 4.3012805788275355, 4.417738260398214, 5.415070856962121]
	[0.26027041912669036, 0.0820081981635008, 3.7459051063283457, 0.35356738030187485, 4.737567859320643, 4.870999192129693]
	[0.14001345350272726, 0.9700183659480649, 3.1164307659392803, 4.222818870711078, 3.276000366713208, 3.8200454641843677]
	[-1.2501492923009643, 1.1522340516439833, 1.4824925857173101, 1.973988683709425, 5.001637675745794, 4.014322135582941]
	[1.2713737809769141, 0.46840655177950385, 2.570018910971614, 3.4370921718764023, 4.266444776692378, 6.071448732218688]
	[0.9780894696663265, 0.8830927196732291, 1.7338666777673133, 1.92276428728563, 4.60255322612687, 5.026637584885804]
	[0.3380152813141833, 0.48583661340208417, 0.276810703237627, 2.6693548832166445, 4.101961425286743, 4.7084476319343755]
	[-1.5101189251361617, 1.7189234681167165, 0.45161712777170093, 2.6731084660469797, 3.926363888985711, 5.354744313425568]
	[0.3139485846402973, -0.3564173858263451, 1.396270776352086, 2.324950657247437, 4.363500567331381, 5.6555486823016565]
	[0.29890188043205146, 1.4635202555126252, 3.0666035429330396, 1.4736674506962133, 5.410849822673262, 5.074513528742959]
	[-1.9527904755886594, 0.9708672065410046, 2.8171489646853294, 0.9794637527546226, 4.434599376790272, 5.011902165736196]
	[0.503540560087677, 0.8546714451120665, 3.1888732654797405, 3.1380336867849543, 2.5795049683131186, 4.6432997048209055]
	[1.1336984417384794, 1.439905840366675, 1.815171630526538, 3.7711152003178956, 5.107889956313362, 5.629145897792715]
	[-1.5647552429160558, 0.05879089754145328, 2.033084572662961, 3.332558763845363, 4.103091749776671, 5.038646718726619]
	[1.030124990672423, 0.7594637228719211, 2.558223346180406, 4.093560014239824, 5.502976111810511, 5.303547333435367]
	[0.01887016170976602, 1.6100136707773445, 2.24155504107039, 2.3501616144193758, 4.217723844027563, 3.6423286173401737]
	[1.6432846111834811, 2.461099863672053, 4.091610796660232, 2.76333628593576, 4.866090586734751, 5.342414297932421]
	[-0.4068135918922111, 2.1162976249200893, 3.435814623786123, 3.68877512004539, 5.184051429799125, 6.468239547622228]
	[0.02033953771220054, 0.14214561692232364, 3.43390568255527, 3.0225780468518604, 1.803559467129689, 4.630449660966626]
	[-0.037830767694740974, 0.2986909936566573, 3.545947217162997, 0.7008683981810222, 3.978320723197583, 5.472534233435821]
	[0.34472925961349754, -0.526186188818818, 1.914540789360992, 2.2403223315691, 5.030186400294875, 5.010538065043864]
	[-1.837921386963192, -0.45899783539729233, 1.695624772848133, 2.01691380664458, 2.3260328097937153, 4.643165353117191]
	[-0.5275850042295726, 0.06150557266045498, 1.985046303230318, 2.3437924344051457, 3.64495361273851, 4.737758360011908]
	[1.4146431284959524, 0.40216994133979544, 3.095147134784896, 1.6793654588161868, 4.987946489801543, 4.3860324750329855]
	[0.6103123478734113, 1.1507230340974623, 1.837873225704658, 4.306794367650996, 4.035301494261714, 5.051511537588019]
	[0.6200425315261577, -0.3104513537976106, 1.7549211490112215, 2.042972981390194, 5.405853141295291, 4.820033398274591]
	[0.7064871860868736, 1.4377169727450518, 2.413733773899605, 1.8570551803879098, 2.9982186368309063, 5.34807372233455]
	[0.4209483456360779, 0.7468314027070212, 3.301410468727826, 2.5783060490021645, 2.5341859670529363, 4.993064774558701]
	[1.2149449730496928, 2.321373746788705, 1.145211354976921, 2.7609443330576147, 4.044588455504953, 4.6394379495276095]
	[-2.4484406993740104, 0.6522267391558381, 2.4877032060905018, 4.1090850699869765, 4.549159519900767, 3.95504437648993]
	[0.15768303663906091, 3.8681926777390947, 1.559706651351802, 1.7884187794328232, 4.806799032820218, 6.300680039375711]
	[0.17227043230718517, 1.2574306914397617, 1.7904373911951779, 2.5933730862635134, 3.322491678087818, 3.4632679636466888]
	[-1.592073610926184, 0.4864962259313088, 1.1957067398201553, 1.6924461599565301, 5.211309113164518, 5.4343821978701845]
	[-1.254102237823882, 0.5586992482909795, 2.441973342702482, 2.738475233860108, 4.242984897592548, 5.612525967269574]
	[0.1964418645439867, 1.6705033529566846, -0.7958897803769824, 1.4893692922600712, 5.017832773004289, 3.9485492152478794]
	[0.6846094563462998, 1.7670739926484016, 2.174162463972818, 1.1328313541759034, 3.99483153903629, 5.6626441038670015]
	[0.016399823102311306, 1.7628690019165993, 2.5133925240518598, 2.451239761445658, 4.983564938870398, 5.036577656891351]
	[-0.012151870205909993, 0.6543197980038321, 2.1676086287876135, 4.55353090892877, 4.016699131939516, 4.711974713890743]
	[0.08812583874702651, 0.8280401959136535, 3.2438538778065684, 3.456688082653754, 4.634961986323784, 4.08030723445955]
	[-0.7298602442413188, 0.9121498816605651, 2.6350281715337225, 4.2504312860074185, 4.0167314522889175, 5.009782840515563]
	[-0.9109899330527491, 1.4354888593251713, 0.1772937589965573, 1.084690889935961, 3.2847352498194624, 5.906790205952495]
	[-0.5730235216682815, 2.05676503360489, 2.076331597072789, 2.36418867827998, 5.5170667722184055, 6.437295098725467]
	[-0.4287866978812564, 0.8108419486212208, 2.436874152163025, 1.7567099150884191, 2.447123889125689, 4.370141850273894]
	[0.03865210767743596, 0.5960318297514653, 3.6980658898648175, 4.6362507697455735, 6.063953859848793, 5.139975197344907]
	[-1.0269497539473147, 0.25297335314704006, 3.415878950916566, 2.5284117929040515, 2.366103184081533, 6.77518968099273]
	[1.634237399140608, 2.4165799891129596, 0.3939561264005791, 4.4048065115933115, 4.529144234327519, 4.927132992392534]
	[0.9240458148403499, 1.4123321805477036, 1.4792962171153592, 2.8112455122181594, 3.9504807945288185, 5.0712000842610125]
	[0.26677215671420873, 1.7507466210269613, 1.7747718204247722, 2.9876733286872534, 5.873730469524227, 5.802435669487088]
	[-0.04436393944867828, 1.306227260752462, 3.511369594580416, 2.4498453567360348, 2.4989467615938548, 6.124183480049522]
	[-0.26096637102959747, 0.9207635850472683, 2.8336129862924073, 3.0900569028412574, 2.8624953318440456, 4.614656925051513]
	[0.3865024828521444, 2.3949788321536243, 1.131213131403374, 2.332913741550142, 3.981767726129347, 4.886296068562495]
	[-0.7001537266787993, -0.0025107059150515365, 1.9691640349781356, 1.5889042709940688, 3.8813751013728783, 4.755827945473133]
	[0.5747398366317732, 1.8771388505082789, 1.1883956699366283, 3.9161383933413183, 4.917787071458904, 5.161305960161202]
	[0.8653573566181241, 2.483888478694073, 2.7872891227960634, 3.2518314676324804, 3.9231032100935694, 6.258467185373068]
	[0.6683227618458744, 0.2951427549117087, 0.8766025878710333, 3.0405169822034623, 3.688597725710775, 4.67838478030873]
	[-0.6467824056525568, 2.0991473023154, 1.904142370713048, 2.88411163925268, 3.7874461760706795, 4.776172964072293]
	[-0.4810831709180896, 2.211409391541049, 1.5039919369448151, 3.1604466360879737, 1.0237218386301783, 5.81993079144974]
	[-0.278681097448332, 1.5380692688085738, 1.9603522442902377, 2.511057088252867, 3.0810896503375544, 5.515344666678143]
	[-0.4352496146555058, 0.07666728885278129, 2.581021088196484, 6.0334066605202405, 2.150625733676625, 4.6981358018365285]
	[0.07572271897588545, 1.6170556771688602, 2.8181003211655815, 2.219405252693661, 5.819792642650011, 5.229688333081018]
	[-0.30616990933689925, 4.122425119922697, 2.5159600746606454, 3.0952935249512654, 5.205516934927966, 6.400171188302036]
	[0.7441762920709107, 1.4076500149043145, 2.7056064526765002, 2.8420818484250283, 3.1144126866385955, 4.17298408096295]
	[-0.43948435636290156, 1.3767740686280265, 2.510564522834016, 4.600745692460917, 3.4421828952199847, 4.841251229394066]
	[-0.33562315488416616, 1.6779726704648144, 2.3226869562060313, 4.4113714839431415, 2.4563502149015854, 4.1799300468169385]
	[0.21372139652409117, 0.6118065103219701, 1.5288913401851014, 3.002563982478961, 4.060072778101567, 4.952060656372884]
	[1.60462451370564, 1.4547440093218464, 0.03469720749408056, 2.5712786844597244, 3.006002544320543, 6.015556253994077]
	[0.7714538236406852, 2.1247486281526493, 2.315895739247402, 4.604821983573561, 3.8890184741908733, 3.2013956991668566]
	[1.544225974141178, 2.8227912389733585, 3.901627260930553, 2.0765289519109373, 4.0087543354746815, 5.247023719791625]
	[-0.23680737599624607, 1.2229290779878847, 1.5797257500902355, 3.657114862328217, 4.8787777142171915, 5.161072912103254]
	[-0.1571637796641132, 0.07858257665391521, 2.912119483629759, 1.1411903059771031, 2.580086686362759, 4.316914576639752]
	[-1.353245357761161, 1.5401616271070977, 1.6623625720311281, 1.6138628685546326, 3.0023161527686097, 3.9594899898272686]
	[0.7199305472563139, 1.8918521395878543, 2.852104079989439, 4.459605236476868, 3.171497606279198, 5.263575470690235]
	[-0.1187975562309101, 0.5697436317917669, 2.8249520517612874, 2.1759980832291888, 4.623046692535292, 5.781362497671178]
	[0.2917727493841844, 2.0151887716132157, 1.8197726904580265, 0.8931785742495979, 5.141996649201659, 4.519163323565659]
	[2.3844558690858038, 1.8499895860893711, 2.9449059283855132, 2.8989975868658155, 4.66868787641195, 3.974275537947495]
	[-0.12709067149698497, 1.2578815370913397, 3.576824403732371, 4.349755279446615, 3.1145144495337127, 5.249937123907493]
	[-0.08079672472417421, -0.3582872267940058, 2.379798983435574, 3.110409132207051, 4.342032101221857, 3.8478667219383285]
	[-0.9799286254983409, 0.41831423262871126, 1.65435895207182, 1.6887433420082676, 5.292963241913774, 5.6488647582012605]
	[1.1532808988287546, 2.7977037781822, 1.7711299747487033, 3.8203845032247754, 3.6016067436625723, 5.143056222440228]
	[0.49953211513068985, -0.048975922513203596, 2.714202697061016, 1.5486303439869287, 3.2214199888192456, 5.5133115586029415]
	[0.03201728252451713, 1.2088335605677152, 0.839234770545684, 4.791289500524409, 5.526991315997647, 5.651918739369367]
	[0.004147821875641999, 1.985934025361078, 1.205451021644543, 1.4434793601442253, 3.8988523336758374, 5.292900207290749]
	[1.6990905255339666, 2.028061353401296, 2.3920813065227793, 3.574328666381976, 5.651741704272956, 3.7451065831665913]
	[-0.7261583151159182, 1.7155810054359713, 3.3070919020798994, 2.1187152394439552, 2.661952202086341, 4.720850351244744]
	[-0.30051026005934534, 0.8128852326325677, -0.38797893965397057, 3.168513684643192, 4.484177543930736, 6.188755635707402]
	[-0.22979647757972732, -0.15707501476733343, 1.9949908040872022, 2.4325047538469455, 5.134409565807047, 4.868157699389674]
	[-2.1149693541309076, 1.437156254998759, 0.5769404747347624, 1.1404283880467363, 3.529232604469578, 4.952995635949432]
	[0.9146094832586313, 2.0465135826642697, 1.4895541462667725, 2.5132455223732353, 3.043004133432094, 5.1860016721731546]
	[-0.8274433464221875, 0.7500131128481495, 2.0901335631670577, 2.124732806862162, 3.1201644318489192, 3.6162920345415457]
	[-0.9495618510549858, 1.9357396796716015, 2.8489550510030566, 3.324367702685804, 4.263240847082194, 4.189362079775626]
	[-1.2781135215980692, 0.13797432541822818, 1.3475198560511163, 2.138390132105537, 6.382427596192706, 4.421463309326231]
	[-0.5434480334761892, 1.1837290601548303, 2.341488306412524, 1.9948733986461646, 2.968663544470467, 5.570399391589574]
	[0.34036211570654834, 2.2030658656856144, 3.436895453723733, 2.8178086850543114, 3.9486815258987082, 4.793774300433303]
	[0.6051053745588788, 0.6904837928780462, 2.075562513281234, 2.3111564579133352, 5.489369615614268, 5.20271640114225]
	[0.6710054044480616, 1.5247548067464187, 2.6345362401804966, 3.7580620227325543, 3.3272730091506113, 3.4525247433883557]
	[-0.07721564522589253, -1.4826636315432284, 0.709311212405265, 1.8647788042614983, 4.523182346713117, 4.277382764144082]
	[0.7186586229926689, 1.3371159546164915, 0.41230025908602386, 2.920459133136106, 3.735984296141301, 5.031235271670267]
	[-0.309172570470838, 1.1771297930919733, 2.5595408056807463, 2.7263913708734586, 1.7022282113813167, 6.056757091448273]
	[-0.7692028736607124, 0.9892957075812118, 1.9357555025850741, 3.2476692637585, 4.171364038911504, 5.091596455521296]
	[-1.0816022412640391, 1.8693388015705683, 0.26999158520086275, 2.0737833245555786, 4.3635184417991395, 5.061748126102422]
	[1.1875064577944632, 1.7374726868686605, 2.1157319059213426, 1.1618702785781188, 4.427279094419726, 3.992080658086738]
	[-1.5018125378314424, 0.4535722835021021, 1.906404072157802, 3.563565238027557, 3.9688263356612152, 5.471000536116276]
	[-1.483905977875232, -1.1620238575426383, 3.204184867548328, 2.9588487316190477, 3.7750328756424634, 5.137367184361171]
	[0.23852438950089372, 2.280794971811709, 1.6010994638358604, 4.949429547625005, 2.6027869266217483, 5.631997934889054]
	[-1.1082118413271125, 0.8853182854160035, 1.8034171974000952, 2.9299692483104085, 3.7600267135468357, 4.845076754051542]
	[-0.13034986390789763, 0.948570607283592, 0.8139903922257072, 4.83482758019826, 4.462608974569448, 6.9645691071047136]
	[-1.031781504338685, -0.9705544245325535, 3.44444087856196, 3.0011782138161642, 4.889233847445527, 4.62548431191814]
	[-1.4922524251617624, -0.3906011708563446, 1.5886543166965263, 2.0738312027873596, 3.658778506267162, 3.520751734890624]
	[0.5520513827283491, 1.2993265304710269, 2.2338192089264153, 3.686872328811415, 4.711812534528311, 3.2699969126862998]
	[-1.9399246342780776, 0.4698918848343916, 2.409205766026184, 3.2397993391177673, 4.149687787086875, 4.695799958565274]
	[-1.0357725366893848, 0.4264974708410817, 2.1176758385029717, 2.29634949105298, 2.893077021248316, 5.757017653208475]
	[-0.5030061831178569, 1.093960579426513, 3.0853672495109876, 3.5201822237157057, 3.7124221392158847, 3.5127618195629706]
	[0.32178575180119273, 0.697641666144756, 0.899085316396506, 1.4658131640619376, 4.904033591595413, 5.895561394571027]
	[1.1443760726748742, 3.6175151100518774, 3.0369707065357803, 1.6647433538467926, 3.418564609822136, 5.268913793631425]
	[0.268744903666415, 2.2725874658418155, 1.460588905583431, 3.4806942305555246, 4.325030709651184, 5.191349323948147]
	[-0.5764829767439884, 2.0795480469597636, 4.2845588785080935, 2.217000649531726, 4.580664440591238, 4.3005360276022095]
	[0.9481317111058798, 0.25645511842053115, 2.309627816435253, 4.912913619848735, 5.160627754306013, 5.107517632353792]
	[2.388712976202244, 1.0571271515265455, 0.1013135251298487, 1.098723137012279, 4.507274203845192, 5.856881505153488]
	[-0.4193825767312585, 1.8960904043255773, 2.3753689124233257, 1.4382162222387844, 3.4310294972130717, 4.247771137957233]
	[0.35672130927639684, 0.6887785687664015, 1.9005341702419052, 1.0862121666615998, 4.957517084317184, 4.978759772311308]
	[0.8002474288523972, 1.3289649858118948, 2.431748785034599, 4.000975855414215, 5.225179025018656, 6.097552478820703]
	[0.7050323332745849, 0.7570071757651844, 2.764819682909483, 0.9667881728162984, 4.2905619876567735, 5.131352987403252]
	[0.009843433767831047, 1.0998508279195292, 0.6326238056458975, 3.1921166940393415, 3.5758171345852574, 4.880192021706188]
	[1.44798617450645, 0.7791039630615549, 2.5767515152121905, 3.405185688939549, 2.5213589245765977, 4.296824500440241]
	[-0.28095369010594956, 1.3420362948869509, 0.25398651035406994, 3.643855081932573, 4.359831917110808, 5.67031080405657]
	[-0.11610976891085456, 0.004508444039055037, 1.8314624032938713, 1.9995194660190687, 3.4835639746397606, 3.7871727560662674]
	[-1.822537414082689, 2.1629658475877953, 0.9039582110067479, 4.062310755176619, 3.630555505421375, 4.131052848592882]
	[3.4594009138515154, 2.069269948826407, 2.0986124351689144, 3.905793067009801, 6.124903998042312, 4.726009457838356]
	[1.046163848676018, 1.3998962017095093, 2.575321130542307, 2.4290166889468012, 2.122814623839697, 5.436757598277702]
	[-0.92006850390706, -0.7205695993561094, 0.8867974276465154, 2.7695609688329768, 5.343705461205819, 4.949843646476372]
	[0.1780026083526914, 1.46558890790394, 3.6391810306766597, 3.0424877781479673, 4.894222322513281, 4.808299529636466]
	[-0.3434950065964636, -0.34096170542382165, 2.5399394646363085, 4.3003106922047465, 3.8257906476721124, 5.478008852311921]
	[0.2163133082434716, 2.3489510492649264, 1.8280046985342318, 2.486836087744301, 5.113319956762944, 5.173941884349468]
	[1.3312368010985673, -0.30384946907276555, 2.9264015155431258, 3.5039548356783152, 2.0315134185214365, 4.2324652773309195]
	[-0.815885349826789, -0.1374043801637148, 1.6009129474110424, 2.6437637731902903, 3.0057267742469174, 5.39371463203822]
	[-0.20883488309683917, -0.6539439770862132, 0.9735016959656011, 2.051168700790089, 5.499506748611021, 4.145992993108212]
	[-0.46288971476122487, -0.036634129836151885, 1.556572917398579, 2.827482715245984, 4.762908090597291, 4.640208905268832]
	[-0.052076136183034014, 0.9032411698725296, 1.818747495535012, 1.794591657983758, 3.964453785480168, 6.3206455686158325]
---------------------------------------------------------------

### 2. Heuristic optimizers given only the data: 

Best latent z-variable estimate per individual (completely ignoring shared prior):
Indiv. 0:	[1.7816037114865306, -0.20459069167678648, 1.5887359607736915, 3.1728747651491402, 23.66572654866539, 23.081297664211288]
Indiv. 1:	[-0.17724384605802532, 0.5275217609031435, 2.0980338266617498, 2.7093883720402028, 17.368247570329423, 18.000440224300192]
Indiv. 2:	[0.6532717951468795, 1.7033008593163343, 0.8778292730378323, 5.128560287033614, 29.931674721075495, 25.148711955134853]
Indiv. 3:	[-1.0332531519461772, 2.2280513495099177, 1.4906545707116277, 3.7409506549547227, 17.94279950231096, 22.258648847135177]
Indiv. 4:	[-1.2361099988503028, 1.9589500763481513, 1.982737107497257, 3.379494929434074, 14.465641548347614, 14.497607393431258]
Indiv. 5:	[0.14437783135400278, -1.0228733031470445, 0.6965435072326648, 2.5258084226777338, 21.239417211141486, 20.967587988421354]
Indiv. 6:	[1.094199532339252, 1.5399929060599884, 1.4344267583899386, 4.59735789701276, 1.3593702672108283, 34.53957599234088]
Indiv. 7:	[0.9701934636214967, 0.47117484866084336, 1.3756222662566107, 2.1560588294315184, 15.19958930488448, 20.165208813542534]
Indiv. 8:	[-0.03137103305717196, 3.3581839801521305, 0.9906342934596483, 2.707699981040807, 16.980180691685916, 34.53957599234088]
Indiv. 9:	[-0.1564769754285812, 1.090116473264188, 3.3620099146891986, 4.382605336399858, 14.063666337373188, 27.38272901679793]
Indiv. 10:	[-0.695632801925677, 0.890493862035561, 1.3018785538117252, 3.4019934032176575, 23.04732838241684, 16.028383839778066]
Indiv. 11:	[0.5477545161160716, 2.4884765593930136, -1.1326410422308446, 2.5934542826412685, 23.26956000295708, 18.770014826736922]
Indiv. 12:	[0.3097319860427311, 1.30115763689335, 2.6344617279283393, 1.3914740710488427, 13.367824990400027, 22.093860262594486]
Indiv. 13:	[1.0621619658330177, 1.7009986736277318, 1.5229955091998661, 3.7066016811216382, 1.729934228273142, 17.594045315372256]
Indiv. 14:	[-1.0142665642892756, -0.5792997789562707, 1.9222320721371695, 3.058436715217642, 23.660783278242064, 25.04165214801164]
Indiv. 15:	[0.28130299702247097, 1.4265410923249862, 1.6152956574864465, 3.1817313900935744, 8.940176689627236, 8.754387186639624]
Indiv. 16:	[2.427668739611343, 1.615096175090827, 0.4931758402145645, 2.927582852511683, 17.602804606965698, 21.33255396096346]
Indiv. 17:	[-0.7065579907929088, 3.4363784420725842, 3.2159507789707815, 5.901595758539805, 18.467990608787687, 13.684627982566138]
Indiv. 18:	[1.6547158796951495, 2.2064999137208074, 2.2263921474755355, 2.5108533418639185, 14.358594900211852, 20.641671281039745]
Indiv. 19:	[0.5049695566393595, 1.9733146484005897, 0.17789262787663052, 1.699352504442925, 25.993069164083547, 26.060194728004877]
Indiv. 20:	[-2.2044311517053514, -0.5165295597158908, 2.9102840616914043, 2.2474042966449996, 17.558108794936743, 9.039053547746779]
Indiv. 21:	[0.3704006793369119, -2.3514936424874824, 1.3601225723326298, 4.382623078540412, 15.754035457543905, 19.58260579151853]
Indiv. 22:	[0.3792693072000169, 0.21993147380960598, 1.8249731816295605, 2.4114705606421953, 23.235315670319892, 15.752240353942868]
Indiv. 23:	[0.39390749579463075, 0.3234044409473327, 1.9105005909882602, 2.326008481504553, 7.207120909678576, 23.586866207283837]
Indiv. 24:	[0.44160675270027594, 1.2342392519682828, 2.5343677192735936, 3.0766630802018193, 3.3270898423771196, 0.8638501719892413]
Indiv. 25:	[-0.353229627133272, 0.9595555382469464, 0.5273975808914542, 2.731779960911364, 13.363807075835373, 18.57566449832047]
Indiv. 26:	[-0.6725819969493242, 1.948896211162017, 2.4002032678746463, 3.2191324962255834, 12.223714671381709, 28.723807644362285]
Indiv. 27:	[-0.7157692467453161, -1.1328089810622755, 0.7209559475892358, 2.1959615137886748, 19.359519034878055, 19.40770320864506]
Indiv. 28:	[0.33489049254710973, 2.2312303854723887, 1.3106250871353087, 3.501419710107392, 21.10834750511139, 20.89607059186734]
Indiv. 29:	[0.4245204454211495, 0.19763846562021226, -0.03865944609433315, 2.422561004204874, 19.615907773795595, 19.633147819710242]
Indiv. 30:	[-0.8960696725922089, -0.3856982394482443, 2.154770393800679, 3.7493975373321056, 19.988586508867595, 15.322881403782636]
Indiv. 31:	[-0.11122547080953425, 0.5885105942627104, 1.7498010900445806, 3.6429020371902263, 19.780568280269527, 20.21335676075374]
Indiv. 32:	[-0.301387240358014, 2.6584883328711286, 2.0040892655211335, 3.5860183498262326, 25.717955410666, 26.47183584428148]
Indiv. 33:	[0.048631006374552, 1.0599553551175753, 1.8726552817277937, 2.4943472714826203, 6.378087473307132, 17.545862555641495]
Indiv. 34:	[-0.20015462157612385, 2.361060759482015, 3.204292906704603, 3.9879287047096685, 34.53957599234088, 34.53957599234088]
Indiv. 35:	[-0.09203318907115196, 0.244103712297847, 1.7060126440020849, 3.328711015121196, 34.53957599234088, 2.708011045684455]
Indiv. 36:	[0.29165286054042816, -0.2783383149496715, 2.2443002277083273, 2.0527529815434273, 19.764629642361008, 24.388608125562133]
Indiv. 37:	[1.2577991581519694, 2.327610386674872, 3.128997518662051, 3.1188969690702826, 10.760831308065558, 15.43825851451861]
Indiv. 38:	[2.2031623135870966, 3.160807103494835, 2.0961478034772245, 3.681911530235767, 25.702087015392074, 26.137656355535277]
Indiv. 39:	[1.0317183516211628, 1.0033187906172665, 3.2504462880261205, 3.210792323364705, 17.87882053713784, 12.81042525963088]
Indiv. 40:	[0.31003408621293466, 1.1488260842627176, 3.312526893754593, 2.170661947056229, 1.098244183273176, 17.924594567394177]
Indiv. 41:	[0.30706874716821225, -0.1097241293662817, 1.5266059123646722, 2.8086067392691745, 14.181948688897942, 14.543661818357318]
Indiv. 42:	[0.22740575557148546, 0.9390042160750813, 2.5248972715609455, 3.9432119786734914, 17.93807698818184, 26.27962401185497]
Indiv. 43:	[-1.1712125483104754, 1.0223278809478642, 2.5081673694854087, 0.6611494997470749, 14.27690139297342, 17.935276195857554]
Indiv. 44:	[-0.47693114085864646, 0.8331263827098138, 1.6431413032730635, 2.3342151058919307, 12.856508727771164, 12.373365394058524]
Indiv. 45:	[0.6775711491759212, 2.2754692371283696, 4.06473469021217, 3.0593681756161963, 34.53957599234088, -0.9775285987828618]
Indiv. 46:	[0.9378945987372158, 2.4816571495767583, 1.9012450151346674, 4.523419240241625, 19.858573302239055, 12.712618744914307]
Indiv. 47:	[-0.3669587638877909, 1.5619111032994453, 1.4047620336293658, 3.4733348248810856, 11.891266608885083, 11.991189470135119]
Indiv. 48:	[-0.30382320664246804, -1.1000766997783407, 2.16603862171081, 2.1450505407115847, 23.68154836431569, 18.09384390996367]
Indiv. 49:	[0.31651637586273706, 1.3968445920380017, 2.7626389596357503, 3.2345368160176338, 10.11925289070902, 25.220789313406105]
Indiv. 50:	[-0.754554382993516, 3.0886393783268766, 1.8554686503128306, 2.4932273337106947, 5.380628430698587, 25.054898734371637]
